40.133888,-74.760818:40.133991,-74.760513:1.0
40.00885,-75.048683:40.008591,-75.049271:1.0
40.00885,-75.04879:40.009102,-75.048332:1.0
40.00885,-75.048607:40.009102,-75.048073:1.0
40.00885,-75.049797:40.008999,-75.049438:1.0
40.082829,-74.863541:40.090569,-74.85759:1.0
40.002041,-75.057167:40.002289,-75.056938:1.0
40.002048,-75.055351:40.002022,-75.055367:1.0
40.002048,-75.05674:40.002361,-75.056503:1.0
40.002048,-75.0569:40.002441,-75.056648:1.0
40.043911,-74.981697:40.04417,-74.981262:1.0
40.043911,-74.981331:40.04353,-74.981987:1.0
40.043911,-74.981262:40.044201,-74.980667:1.0
40.076519,-74.891762:40.07663,-74.891327:1.0
40.076519,-74.891777:40.07637,-74.892326:1.0
40.042068,-74.985641:40.0424,-74.985168:1.0
40.025028,-75.006508:40.02549,-75.005951:1.0
40.025028,-75.006409:40.02536,-75.006042:1.0
40.025028,-75.006599:40.02528,-75.006317:1.0
40.047741,-74.97554:40.04744,-74.976051:1.0
40.047749,-74.975304:40.047482,-74.975822:1.0
40.046299,-74.97818:40.04607,-74.978554:1.0
40.046299,-74.977837:40.04678,-74.977043:1.0
40.046299,-74.978363:40.04652,-74.977867:1.0
40.046291,-74.977928:40.046551,-74.977493:1.0
40.055908,-74.961807:40.05529,-74.962883:1.0
40.075729,-74.894829:40.075569,-74.895393:1.0
40.011211,-75.043427:40.01141,-75.042999:1.0
40.011211,-75.043549:40.011021,-75.044037:1.0
40.015949,-75.022423:40.015999,-75.022331:1.0
40.015949,-75.022903:40.016331,-75.023003:1.0
